	time [s]	amplitude [m]
893	0.893	-0.15231411204125264
894	0.894	-0.9750474839841021
895	0.895	1.1745885626613033
896	0.896	-1.6953984369758293
897	0.897	-6.300489051279827
898	0.898	1.4525267050508195
899	0.899	-3.0618007795528346
900	0.9	2.0689234204153584
901	0.901	1.2968138396367086
902	0.902	5.879989093430572
903	0.903	0.5043840365342881
904	0.904	1.9193076338134025
905	0.905	4.453701974500835
906	0.906	-1.5126969810661253
907	0.907	-2.339154074479902
908	0.908	1.577390876197743
909	0.909	2.063375758543397
910	0.91	6.439087310161133
911	0.911	1.8642275336583922
912	0.912	1.6685310657083063
913	0.913	-0.14971474450197642
914	0.914	-3.2588416786004193
915	0.915	1.014848973457312
916	0.916	-4.281558717036403
917	0.917	1.6748654874599094
918	0.918	2.4924861180309668
919	0.919	1.6111376801954136
920	0.92	5.300800173403666
921	0.921	-7.57489406442489
922	0.922	8.805684955769069
923	0.923	1.4508591502397994
924	0.924	0.1761153313092425
925	0.925	-6.712954866192608
926	0.926	-1.8706497630409735
927	0.927	-2.2131464051677248
928	0.928	0.9017782056730461
929	0.929	1.6744268717750508
930	0.93	5.574040306545618
931	0.931	1.026340693776649
932	0.932	4.344387335855325
933	0.933	1.4638059425869132
934	0.934	0.2083266253356395
935	0.935	-4.070336420151869
936	0.936	-3.976468675920687
937	0.937	-2.2695857621814555
938	0.9380000000000001	2.6039937733736718
939	0.9390000000000001	1.665964591806485
940	0.9400000000000001	4.811065691734099
941	0.9410000000000001	2.4336224571999154
942	0.9420000000000001	1.9778734750578364
943	0.9430000000000001	7.017239304123464
944	0.9440000000000001	0.10572538462792958
945	0.9450000000000001	1.2783929383835
946	0.9460000000000001	-4.334413127142735
947	0.9470000000000001	1.2082901965818076
948	0.9480000000000001	1.2678907279250309
949	0.9490000000000001	2.569404185762018
950	0.9500000000000001	-3.129745800467302
951	0.9510000000000001	0.18699905972371378
952	0.9520000000000001	-9.189093708065762
953	0.9530000000000001	6.54238322270712
954	0.9540000000000001	2.2841008700348624
955	0.9550000000000001	-3.807516650743659
956	0.9560000000000001	1.054536558719268
957	0.9570000000000001	-3.0081209321132967
958	0.9580000000000001	2.997727211768066
959	0.9590000000000001	2.112379780813453
960	0.96	-1.9165026504584801
961	0.961	-3.608298541706877
962	0.962	2.0951522107806384
963	0.963	-6.656698792073209
964	0.964	-3.2142874705027538
965	0.965	3.3602765717791283
966	0.966	-3.2295861035968465
967	0.967	-4.376687943210915
968	0.968	2.313694251714343
969	0.969	4.166014460018256
970	0.97	3.0486899343528213
971	0.971	9.200276550459801
972	0.972	-1.7242550217027586
973	0.973	-1.2759059521971228
974	0.974	3.4752771376240315
975	0.975	4.706492577595205
976	0.976	0.4070516846308107
977	0.977	-0.26901607205243094
978	0.978	-8.892376726080252
979	0.979	-3.365232777780349
980	0.98	-3.8878684918998445
981	0.981	1.982706834608302
982	0.982	2.751664045658289
983	0.983	-0.253838637060638
984	0.984	0.4196777151680756
985	0.985	-4.1694718096814976
986	0.986	-0.5564976232484783
987	0.987	8.435349284741065
988	0.988	-6.4310129746784135
989	0.989	6.096912026916628
990	0.99	5.84890299028047
991	0.991	-3.6953649181808914
992	0.992	-4.2869565616581875
993	0.993	0.20075041019837614
994	0.994	-7.594518373061737
995	0.995	2.644058205386436
996	0.996	-3.5377442847160743
997	0.997	-10.973874477189199
998	0.998	-2.861267627909007
999	0.999	1.7419086793948206
1000	1.0	2.125281213527823
1001	1.0010000000000001	3.9937576193691653
1002	1.002	3.464807049569823
1003	1.0030000000000001	-6.807732415458028
1004	1.004	-2.610200745800068
1005	1.0050000000000001	5.795255392645524
1006	1.006	1.1462765667301613
1007	1.0070000000000001	-6.881270241719559
1008	1.008	7.314994922136531
1009	1.0090000000000001	0.017216606652488586
1010	1.01	-5.831160887221902
1011	1.0110000000000001	0.6789913388492435
1012	1.012	8.07249662504648
1013	1.0130000000000001	-2.3446679113399904
1014	1.014	-0.7538992272914231
1015	1.0150000000000001	1.462246872133659
1016	1.016	3.4230370082986212
1017	1.0170000000000001	4.61240432558653
1018	1.018	-0.1884663441598995
1019	1.0190000000000001	-1.3067001261441906
1020	1.02	-5.31635876285325
1021	1.0210000000000001	2.404724283889365
1022	1.022	-1.3507235399388204
1023	1.0230000000000001	-4.721224359120923
1024	1.024	1.5444049564050355
1025	1.025	-0.2390957195295571
1026	1.026	3.5436141664416727
1027	1.027	3.6211989082598786
1028	1.028	-1.1024035999155806
1029	1.029	1.4051420912574992
1030	1.03	-0.20927104713938438
1031	1.031	8.056605317216329
1032	1.032	0.28983895343116617
1033	1.033	0.20104730380993452
1034	1.034	1.8066014131292205
1035	1.035	6.87112293527656
1036	1.036	-4.9927395984923795
1037	1.037	-2.108280978455702
1038	1.038	-0.9938499594568495
1039	1.039	6.115821292740043
1040	1.04	-4.616631172520089
1041	1.041	7.032950314007606
1042	1.042	4.873086585420349
1043	1.043	-8.251942372148527
1044	1.044	6.849083041886503
1045	1.045	5.029579718078564
1046	1.046	1.4452849606521734
1047	1.047	-1.2993107939086737
1048	1.048	5.338287646954159
1049	1.049	1.1055196695037228
1050	1.05	7.8913587369725
1051	1.051	0.9492902367221481
1052	1.052	-0.8191396304377871
1053	1.053	-2.029291562245468
1054	1.054	-7.740143112027282
1055	1.055	1.850146618578479
1056	1.056	1.178443313431758
1057	1.057	1.1590228906407785
1058	1.058	-3.3522349116881642
1059	1.059	-2.2607441381337288
1060	1.06	-5.508294574217196
1061	1.061	-5.370956979022806
1062	1.062	-5.602682943971409
1063	1.063	-4.042278304026462
1064	1.064	6.646572801774598
1065	1.065	-6.559143485725732
1066	1.066	3.708237429169791
1067	1.067	3.7975287807899067
1068	1.068	0.16954134640003043
1069	1.069	-0.9372161724740211
1070	1.07	-4.524556035084721
1071	1.071	0.9896951661652902
1072	1.072	-6.004001624662319
1073	1.073	6.564748159261819
1074	1.074	-3.710321518115509
1075	1.075	0.03979388897597036
1076	1.076	3.4933237470915715
1077	1.077	6.7098410641928545
1078	1.078	-1.4416069310036965
1079	1.079	6.76833334231055
1080	1.08	2.8009823998553647
1081	1.081	4.736648918414043
1082	1.082	2.013500605286537
1083	1.083	-1.778380137272054
1084	1.084	3.5398268415941034
1085	1.085	4.1903919202406446
1086	1.086	6.23382877999279
1087	1.087	2.8237362216299804
1088	1.088	1.724773342458431
1089	1.089	5.256352600349615
1090	1.09	-2.044965221821018
1091	1.091	3.2404734873440635
1092	1.092	-1.9597230531890157
1093	1.093	7.080117794759845
1094	1.094	-1.693851040633112
1095	1.095	-3.0120398863272957
1096	1.096	3.873767962369813
1097	1.097	2.8195361101312546
1098	1.098	5.237398746078125
1099	1.099	-2.9394431859589587
1100	1.1	-1.4919014102286217
1101	1.101	2.5088275581433583
1102	1.102	-4.019302980966772
1103	1.103	2.7123318016856306
1104	1.104	7.082404038498407
1105	1.105	-0.4429996759417931
1106	1.106	-0.017406649910291394
1107	1.107	0.20063588075403493
1108	1.108	-0.8666109613477195
1109	1.109	1.9868344958977493
1110	1.11	-1.384407683773281
1111	1.111	3.8812638906540116
1112	1.112	0.6978358112597056
1113	1.113	5.997167283961071
1114	1.114	8.00423315030151
1115	1.115	-1.3946801600974932
1116	1.116	0.6095757878721486
1117	1.117	-4.017325643500577
1118	1.118	-6.098100340245526
1119	1.119	-7.549943167588368
1120	1.12	4.936212796914208
1121	1.121	-3.5627468322661153
1122	1.122	2.3327631851141266
1123	1.123	-5.506049317022685
1124	1.124	2.4772631109256293
1125	1.125	-4.046278917636547
1126	1.1260000000000001	2.168318177771206
1127	1.127	3.1434073556134257
1128	1.1280000000000001	-4.58838885570264
1129	1.129	-3.776855418126595
1130	1.1300000000000001	0.029976959647865176
1131	1.131	-7.029095087925891
1132	1.1320000000000001	1.9427372377530356
1133	1.133	0.07911426187257953
1134	1.1340000000000001	-3.374444219179784
1135	1.135	-2.3470957673065107
1136	1.1360000000000001	8.677056070671352
1137	1.137	1.7335439469850733
1138	1.1380000000000001	-0.14700750666563156
1139	1.139	1.6372825483195026
1140	1.1400000000000001	1.7387046068465895
1141	1.141	3.458144434517785
1142	1.1420000000000001	8.429192032591482
1143	1.143	3.20023220573064
1144	1.1440000000000001	0.3463401919375233
1145	1.145	0.9283751756540422
1146	1.1460000000000001	4.809610226630626
1147	1.147	2.9607532278133752
1148	1.1480000000000001	-0.08433630659608715
1149	1.149	5.788032847929912
1150	1.1500000000000001	1.5397820656188062
1151	1.151	-1.26033223235211
1152	1.1520000000000001	1.3399261113496768
1153	1.153	0.1996063351238649
1154	1.154	-5.505275978458671
1155	1.155	2.984734880713243
1156	1.156	-1.3574383094707823
1157	1.157	-1.1273888737426156
1158	1.158	-3.648382399109268
1159	1.159	-2.8242568080845283
1160	1.16	3.5278110765945154
1161	1.161	-2.563132108261813
1162	1.162	-2.8651011661335493
1163	1.163	-0.926201896513245
1164	1.164	-1.6301489046490756
1165	1.165	-3.7314768758962873
1166	1.166	1.6429997049949803
1167	1.167	-0.057416301041002205
1168	1.168	4.428236304372591
1169	1.169	2.2691163139001773
1170	1.17	-2.2658271925059643
1171	1.171	-0.07189518669368489
1172	1.172	-1.38302664479663
1173	1.173	-7.252624705026495
1174	1.174	1.7654890779173376
1175	1.175	-5.623132548157697
1176	1.176	-0.8314471180752345
1177	1.177	4.880231102661596
1178	1.178	-12.742374636339324
1179	1.179	7.850600516622914
1180	1.18	0.08152000687877567
1181	1.181	0.8684522879816543
1182	1.182	3.168684792419332
1183	1.183	6.11315377844733
1184	1.184	7.279613388177802
1185	1.185	-2.975138692949161
1186	1.186	-4.554228686659426
1187	1.187	-3.134493371839725
1188	1.188	-6.775407512762117
1189	1.189	1.561923401062029
1190	1.19	-3.5221303263815984
1191	1.191	0.22065970464920937
1192	1.192	-3.1280108666740705
1193	1.193	-0.9040145970737321
1194	1.194	-2.8063352552047576
1195	1.195	-2.692855468806529
1196	1.196	-1.0581470075591661
1197	1.197	4.34181244482943
1198	1.198	5.086008160962743
1199	1.199	2.4636901436376446
1200	1.2	-5.959408190146425
1201	1.201	7.250338803651341
1202	1.202	-0.6721561883770939
1203	1.203	-4.400107759504511
1204	1.204	-1.1208912137025435
1205	1.205	1.9073801602118774
1206	1.206	4.177532116267614
1207	1.207	8.568922330739381
1208	1.208	2.5951990994614884
1209	1.209	-3.668087596730202
1210	1.21	1.4612158060269083
1211	1.211	3.0222127018326463
1212	1.212	9.023477219154291
1213	1.213	-2.820204765915004
1214	1.214	2.7750214271156612
1215	1.215	-1.0047091213926649
1216	1.216	-1.4223321486015799
1217	1.217	2.5105117509740746
1218	1.218	5.460345116453157
1219	1.219	-1.927561202293234
1220	1.22	-3.7856164394102914
1221	1.221	0.6880945283212819
1222	1.222	-1.7354205170580101
1223	1.223	-1.293145952107202
1224	1.224	-2.916287440698195
1225	1.225	-0.12366021763367907
1226	1.226	6.491982129049016
1227	1.227	-4.2510995412595305
1228	1.228	6.72137761525468
1229	1.229	0.2043213183702175
1230	1.23	-1.7084559529363452
1231	1.231	-3.0461492458089983
1232	1.232	0.8424975724288709
1233	1.233	0.20259718283547112
1234	1.234	-1.0709078547471482
1235	1.235	2.372888171127071
1236	1.236	-1.3441354959598093
1237	1.237	0.6859005968726177
1238	1.238	-2.0175018730148713
1239	1.239	-1.116133713575587
1240	1.24	6.928342868654456
1241	1.241	7.635613673196717
1242	1.242	-0.33999694576794326
1243	1.243	2.458793177088971
1244	1.244	-4.936907894328461
1245	1.245	0.13908787737294115
1246	1.246	9.269051821928013
1247	1.247	2.051473840752582
1248	1.248	6.267923653697585
1249	1.249	3.6374331915801035
1250	1.25	-7.415319045435879
1251	1.2510000000000001	1.0584170347408437
1252	1.252	-5.639257167957417
1253	1.2530000000000001	-3.233186334374948
1254	1.254	-3.7172332469039278
1255	1.2550000000000001	1.7005813665737168
1256	1.256	-3.7108764482785315
1257	1.2570000000000001	-4.419805070463749
1258	1.258	-5.139952976965755
1259	1.2590000000000001	-7.5437033392992685
1260	1.26	2.792972512849488
1261	1.2610000000000001	-3.8874003413854643
1262	1.262	-1.0592971559755215
1263	1.2630000000000001	8.069523437459473
1264	1.264	1.7789310655812431
1265	1.2650000000000001	5.590464923861168
1266	1.266	-1.9307237768492558
1267	1.2670000000000001	6.532354438491925
1268	1.268	-4.742604010981303
1269	1.2690000000000001	-4.560089246737419
1270	1.27	0.7020942855161787
1271	1.2710000000000001	-5.380710260871021
1272	1.272	0.43540795919163455
1273	1.2730000000000001	-3.864684385549303
1274	1.274	2.2322419087670697
1275	1.2750000000000001	6.155327984502242
1276	1.276	-1.304366643989614
1277	1.2770000000000001	-3.3296356102087943
1278	1.278	9.672003552137097
1279	1.2790000000000001	-3.4444149857886535
1280	1.28	-1.4225992892052393
1281	1.281	-5.359475902456484
1282	1.282	1.2535294337644678
1283	1.283	0.5025702285176195
1284	1.284	0.04414649416405536
1285	1.285	0.6398560716502767
1286	1.286	-3.240285497933242
1287	1.287	1.6014837353094553
1288	1.288	1.9479123814037638
1289	1.289	2.0233106620973556
1290	1.29	1.1335947371469248
1291	1.291	4.365867207559002
1292	1.292	1.6152457330406627
1293	1.293	1.5120461316352203
1294	1.294	3.128098199408572
1295	1.295	4.829992933954143
1296	1.296	0.003838543672574621
1297	1.297	-3.275723549659167
1298	1.298	-0.7654143873909116
1299	1.299	2.4140650102048857
1300	1.3	1.6773434327734917
1301	1.301	-5.373624076316272
1302	1.302	0.9881152328601017
1303	1.303	8.094073158060091
1304	1.304	-3.1528117069800707
1305	1.305	3.694926423654266
1306	1.306	1.9013787353299094
1307	1.307	2.4456343496809874
1308	1.308	2.253153469255163
1309	1.309	3.162954126591942
1310	1.31	2.1984179785199616
1311	1.311	3.1914133103167166
1312	1.312	4.616654869600515
1313	1.313	2.0365597673977547
1314	1.314	-2.6871056144809775
1315	1.315	0.3086640394254214
1316	1.316	2.2444794269969384
1317	1.317	0.2346869107325994
1318	1.318	-1.4317886189046511
1319	1.319	0.22472494762983997
1320	1.32	-10.110314022236189
1321	1.321	4.8134727726669055
1322	1.322	-4.884417631797163
1323	1.323	-1.0362906700722845
1324	1.324	2.477603113295509
1325	1.325	1.2976827394545614
1326	1.326	2.7556675195622526
1327	1.327	2.56077900406782
1328	1.328	3.080357168929737
1329	1.329	1.8001930254999277
1330	1.33	-4.661232055914901
1331	1.331	1.3770729039536507
1332	1.332	2.6750671652956672
1333	1.333	6.581741515032441
1334	1.334	3.8455605042854284
1335	1.335	3.7109699906782696
1336	1.336	3.4307453840856406
1337	1.337	5.59350595571886
1338	1.338	-2.833507372299103
1339	1.339	0.520001771116831
1340	1.34	-1.2492263967596493
1341	1.341	1.7478242290139316
1342	1.342	5.229533967930706
1343	1.343	3.9637044779401256
1344	1.344	-5.006876795539843
1345	1.345	1.0970487974384648
1346	1.346	1.8639614717338686
1347	1.347	4.400345488588831
1348	1.348	0.6771181991406687
1349	1.349	3.651359926096871
1350	1.35	5.485456350652557
1351	1.351	2.9897234417343874
1352	1.352	1.3224305341641571
1353	1.353	2.6776569901115326
1354	1.354	0.09726155100011746
1355	1.355	3.0147151393311207
1356	1.356	-1.6068076524508739
1357	1.357	-4.03648447177855
1358	1.358	4.190524704875934
1359	1.359	-1.516701391984745
1360	1.36	6.120388713004856
1361	1.361	-7.842812033757065
1362	1.362	-1.9792567923290656
1363	1.363	6.740118860496149
1364	1.364	-7.708789424336301
1365	1.365	-0.30030431539279234
1366	1.366	0.5469030405661229
1367	1.367	3.9594006710814424
1368	1.368	-5.580330303507525
1369	1.369	-1.6295024650387844
1370	1.37	4.267256225883372
1371	1.371	4.068942879368026
1372	1.372	5.110295924360541
1373	1.373	2.1924362847120764
1374	1.374	3.034393941877025
1375	1.375	-1.222687829599248
1376	1.3760000000000001	2.866724459763293
1377	1.377	-1.449032447580699
1378	1.3780000000000001	4.446969986710012
1379	1.379	-8.106775006820333
1380	1.3800000000000001	-3.074323348514175
1381	1.381	-1.4186997484236925
1382	1.3820000000000001	4.188389345784615
1383	1.383	-0.4635719893592526
1384	1.3840000000000001	2.9912927835765952
1385	1.385	-3.5251902950255505
1386	1.3860000000000001	2.2210789174078345
1387	1.387	-4.173464999672371
1388	1.3880000000000001	4.373878617258672
1389	1.389	-0.9115270036971881
1390	1.3900000000000001	-1.184132318350095
1391	1.391	-5.239450794690622
1392	1.3920000000000001	-0.18442936396490328
1393	1.393	-2.9954695527866066
1394	1.3940000000000001	2.819631575443595
1395	1.395	-0.23767547287902527
1396	1.3960000000000001	-0.8855092141176137
1397	1.397	-1.9593780522607835
1398	1.3980000000000001	2.0407900507706462
1399	1.399	-0.4372461620561985
1400	1.4000000000000001	-1.4940229708741242
1401	1.401	-2.5932374518331898
1402	1.4020000000000001	3.959427049954523
1403	1.403	-4.81125559232511
1404	1.4040000000000001	5.56917632172001
1405	1.405	9.8921781640355
1406	1.4060000000000001	2.7568300292389702
1407	1.407	-0.29351038368436555
1408	1.408	5.4403216330055635
1409	1.409	6.873548818286466
1410	1.41	4.071774542055773
1411	1.411	3.3423107314668843
1412	1.412	-0.09005078804010447
1413	1.413	5.30092805523404
1414	1.414	-6.824818429449111
1415	1.415	2.7399073272543673
1416	1.416	1.9229712049079455
1417	1.417	-2.884331124441618
1418	1.418	10.435093423692228
1419	1.419	3.932839937301315
1420	1.42	2.015467740868107
1421	1.421	-5.630205286599132
1422	1.422	7.633210324271843
1423	1.423	-6.4352505228032255
1424	1.424	3.3833621480911242
1425	1.425	6.24960484818358
1426	1.426	-1.1129459000132815
1427	1.427	-5.710378675945455
1428	1.428	-3.543455555524832
1429	1.429	3.82942266806144
1430	1.43	3.108981990862746
1431	1.431	7.423899738916041
1432	1.432	-0.8026211632954869
1433	1.433	1.6434686672656822
1434	1.434	2.066469528905035
1435	1.435	-1.3081858359594678
1436	1.436	5.753102270309828
1437	1.437	-4.434658757649455
1438	1.438	7.50344531132719
1439	1.439	-3.017916806419387
1440	1.44	-3.321887367764358
1441	1.441	10.012856361584898
1442	1.442	-4.416199754642628
1443	1.443	2.7012820161054076
1444	1.444	-1.9577373883014055
1445	1.445	-2.4546935121029243
1446	1.446	-1.8001091970971306
1447	1.447	-4.465998613127647
1448	1.448	-2.1360274057107014
1449	1.449	-0.19536758682397837
1450	1.45	-4.531445867627312
1451	1.451	-1.1366186088295498
1452	1.452	2.32117876166806
1453	1.453	0.7090018165907812
1454	1.454	-1.699691268891153
1455	1.455	2.1675202530197657
1456	1.456	1.740608003139642
1457	1.457	-3.2044576398191973
1458	1.458	-1.9947875029238487
1459	1.459	-4.628101731683639
1460	1.46	-2.5752593763866347
1461	1.461	2.9949215801414497
1462	1.462	-3.1652308078092823
1463	1.463	-7.742460713712027
1464	1.464	-0.7786087380927132
1465	1.465	2.54946671835911
1466	1.466	6.2029967684124845
1467	1.467	5.265224767023425
1468	1.468	1.8441910995176243
1469	1.469	-3.7322136521008624
1470	1.47	-3.136903510073264
1471	1.471	3.1489222676256716
1472	1.472	-3.5725182191121903
1473	1.473	1.7202314496479045
1474	1.474	4.319208807690416
1475	1.475	3.3324265030380555
1476	1.476	8.53562738552169
1477	1.477	0.9743093015061068
1478	1.478	2.639173642861558
1479	1.479	0.5784336169913306
1480	1.48	2.395774943625504
1481	1.481	-2.3042105832456103
1482	1.482	-0.6446016865983364
1483	1.483	4.25821838567785
1484	1.484	2.537303378881415
1485	1.485	-0.7047445787959828
1486	1.486	-0.33935868301539807
1487	1.487	-2.8697985945530977
1488	1.488	1.9477312467461718
1489	1.489	1.438990452004057
1490	1.49	-6.470534191131103
1491	1.491	1.6960854417682623
1492	1.492	0.0720969696667294
1493	1.493	-3.399090565336002
1494	1.494	-2.622895216598115
1495	1.495	2.6336344282684268
1496	1.496	7.253266552167006
1497	1.497	8.719996242644957
1498	1.498	-2.637287192772228
1499	1.499	0.3652441795210373
1500	1.5	-3.072039816842289
